Request no,Day,Time of day,Request location,Initial diagnose time,Needs Replacement?,On-site repair time
6136,51,21.80317665,BC_5,16.9358539,yes,
6137,51,22.29883976,BC_4,16.47684355,yes,
6138,52,0.225306312,BC_8,18.19134478,,13.52720095
6139,52,1.957601225,BC_9,22.92744983,,34.05152281
6140,52,2.491030209,BC_3,31.98032485,,7.050939047
6141,52,2.693650417,BC_2,24.62132329,,34.82443943
6142,52,2.854323225,BC_7,14.04551248,,16.33388769
6143,52,2.902942028,BC_10,17.20915448,,34.01042367
6144,52,3.239940971,BC_2,16.87800566,,7.570884185
6145,52,3.499825214,BC_9,18.34777377,yes,
6146,52,3.924828341,BC_3,23.33559417,,11.76371436
6147,52,4.652446349,BC_2,24.92929588,,15.76170324
6148,52,5.126083184,BC_3,23.34298144,,55.089507
6149,52,5.317423263,BC_7,16.94081132,,8.217447935
6150,52,5.493344422,BC_2,16.82215499,,21.5212313
6151,52,5.603272655,BC_8,13.67754257,yes,
6152,52,6.022966345,BC_9,26.05781232,,45.82454595
6153,52,6.130783621,BC_10,16.08216202,,18.43790301
6154,52,6.270955256,BC_7,19.58347536,yes,
6155,52,6.41285627,BC_1,16.54789472,,29.98293638
6156,52,6.515825017,BC_8,14.27661495,,29.58773674
6157,52,6.575345231,BC_4,12.84315879,,29.33765783
6158,52,6.578257972,BC_10,16.46858926,,27.63861888
6159,52,6.705393526,BC_9,21.33188942,,18.05098097
6160,52,7.450347542,BC_9,19.72432821,,18.37290317
6161,52,7.532368332,BC_9,13.52060262,,9.866343531
6162,52,7.567002328,BC_4,16.47472757,,28.88955563
6163,52,7.605238827,BC_10,19.25043891,,17.1839509
6164,52,7.691973317,BC_9,31.18415026,,6.224337173
6165,52,7.723174125,BC_8,19.9154213,,34.40250966
6166,52,7.839749739,BC_3,38.44599211,yes,
6167,52,7.853672177,BC_8,15.16019106,,31.50499807
6168,52,7.911913124,BC_10,13.1595531,,29.79192578
6169,52,8.377377671,BC_5,17.42981706,,20.10856836
6170,52,8.471745306,BC_4,17.31564952,yes,
6171,52,8.578257505,BC_6,16.82296117,,22.86060048
6172,52,8.88381495,BC_5,21.74969605,,37.59458517
6173,52,9.039014954,BC_5,11.73848803,yes,
6174,52,9.073551532,BC_10,14.82046099,,37.38335635
6175,52,9.344223233,BC_2,25.41921306,yes,
6176,52,9.442872341,BC_6,12.936226,,7.129238517
6177,52,9.723463891,BC_5,16.48480267,,13.50537528
6178,52,9.768540938,BC_5,19.53382828,,19.49111963
6179,52,9.769480049,BC_1,13.01186693,,31.63046902
6180,52,10.05153805,BC_3,12.05322101,,20.7871283
6181,52,10.11579348,BC_5,20.65633823,yes,
6182,52,10.29056248,BC_4,17.51150775,,27.08924244
6183,52,10.46808625,BC_10,14.24243561,,30.22266973
6184,52,10.52071028,BC_9,21.78534638,yes,
6185,52,10.61136916,BC_1,12.33479565,,20.79767034
6186,52,10.7195633,BC_4,15.52689641,,36.61290222
6187,52,11.05868271,BC_3,23.9409114,,16.93916972
6188,52,11.06447761,BC_4,19.36665269,yes,
6189,52,11.48686051,BC_7,9.823257916,,9.732051125
6190,52,11.85896693,BC_2,21.9432185,,19.70251258
6191,52,12.09372879,BC_4,17.75284319,,66.63507069
6192,52,12.37804576,BC_3,21.63247829,,16.30584418
6193,52,12.45966399,BC_5,19.36352603,,25.0190559
6194,52,12.57560738,BC_9,9.256696965,,24.84562668
6195,52,12.74749076,BC_3,15.17230403,,39.29789769
6196,52,12.86991726,BC_6,18.75067471,yes,
6197,52,13.17401403,BC_3,20.38089541,,7.824416548
6198,52,13.18661111,BC_3,26.88876097,yes,
6199,52,13.32509326,BC_9,19.16771479,,30.33237615
6200,52,13.36812441,BC_10,11.08944175,,11.77425729
6201,52,13.41615292,BC_10,13.81603787,,41.54068621
6202,52,13.45599193,BC_9,24.85135572,,45.53655068
6203,52,13.50325892,BC_5,14.82852225,,27.46301861
6204,52,13.57374699,BC_1,17.18289779,,59.02242204
6205,52,13.57419352,BC_1,13.80766796,,27.65233802
6206,52,13.71025785,BC_7,16.89897211,,10.220728
6207,52,13.7384506,BC_7,12.60985551,,33.42218954
6208,52,14.36529469,BC_10,14.80844805,,26.89868053
6209,52,14.51911666,BC_7,17.66166453,,11.08797063
6210,52,14.77112811,BC_1,16.29620294,,13.90737297
6211,52,15.09786855,BC_2,21.58720309,,10.75301732
6212,52,15.13237204,BC_5,17.0526591,yes,
6213,52,15.73234413,BC_5,19.38885632,,21.60178141
6214,52,15.87177451,BC_9,13.37175601,,42.9141789
6215,52,16.03227053,BC_2,22.5738106,yes,
6216,52,16.12596615,BC_3,17.70794042,,37.32028171
6217,52,16.14884532,BC_10,18.75748273,yes,
6218,52,16.20628196,BC_7,14.68307265,,29.51261474
6219,52,16.42448941,BC_7,16.72849432,,8.540472041
6220,52,16.68495373,BC_10,19.76364462,,13.70830539
6221,52,16.88024026,BC_4,16.01941589,,9.981785668
6222,52,16.91804512,BC_1,20.1061563,,5.569783235
6223,52,17.0025903,BC_4,13.7573413,,10.71353774
6224,52,17.47930456,BC_9,19.67643556,,23.92522872
6225,52,17.60291761,BC_9,14.64145907,,12.38981527
6226,52,17.6059087,BC_5,16.36169747,yes,
6227,52,17.67827382,BC_3,24.59217842,,16.3125189
6228,52,17.68321612,BC_9,25.14973148,,14.3465548
6229,52,17.83546987,BC_2,7.708632778,,35.28210606
6230,52,18.2123579,BC_8,8.662744488,,32.52881874
6231,52,18.42180486,BC_5,14.41807108,yes,
6232,52,18.53389711,BC_8,20.65594696,,7.103691493
6233,52,18.58913566,BC_9,20.95951088,,37.89380859
6234,52,18.96277879,BC_6,14.56819319,,30.11357973
6235,52,18.98078199,BC_7,11.90291496,,9.167732325
6236,52,19.29631943,BC_4,19.11177347,,19.43516262
6237,52,19.44625383,BC_7,12.4161307,,13.68870555
6238,52,19.55074214,BC_3,28.51836286,yes,
6239,52,19.84901138,BC_10,13.26404483,,14.8348933
6240,52,20.21831187,BC_6,15.05723934,,36.59566633
6241,52,21.19196532,BC_9,25.72953007,,17.49501652
6242,52,21.49167397,BC_3,15.59191431,,36.70689316
6243,52,23.7992553,BC_10,9.40194959,,24.90971512
6244,53,3.3797905,BC_5,14.01063854,,8.004552659
6245,53,3.710467586,BC_1,15.67109178,,60.26977175
6246,53,3.853403886,BC_3,30.11050111,,23.90515966
6247,53,4.47172108,BC_8,12.27574083,,23.82668643
6248,53,4.819065035,BC_10,10.27759211,,8.903062108
6249,53,4.972256209,BC_9,32.20295571,,30.17150889
6250,53,5.261411171,BC_2,21.38902249,,45.25880334
6251,53,5.506639689,BC_7,15.23365021,yes,
6252,53,5.523795892,BC_5,14.19929917,,31.86436838
6253,53,5.956821738,BC_6,17.78069796,,5.285003265
6254,53,6.075569796,BC_4,17.88698166,yes,
6255,53,6.395126292,BC_3,18.2452801,,46.68577522
6256,53,6.865275849,BC_2,18.98357321,,14.34934613
6257,53,7.066654073,BC_4,14.65847304,,8.129795112
6258,53,7.445976761,BC_4,15.11508836,yes,
6259,53,7.701736567,BC_9,21.62464495,,33.03212881
6260,53,8.252420185,BC_10,16.50563585,,37.46586247
6261,53,8.273456745,BC_9,24.73787834,,25.8056054
6262,53,8.29359431,BC_8,13.37874209,,39.15411605
6263,53,8.301458298,BC_2,26.81813957,,18.6327613
6264,53,8.50715371,BC_4,14.17624386,,5.849513395
6265,53,8.529920368,BC_2,19.60676033,,42.61634611
6266,53,8.60852948,BC_6,15.30053044,,34.37943487
6267,53,8.67433868,BC_7,17.37969852,,25.0990398
6268,53,8.815899053,BC_7,15.30096278,,19.0141017
6269,53,8.827929301,BC_7,22.13998289,yes,
6270,53,8.829536922,BC_4,15.95118952,,29.13653132
6271,53,8.855554909,BC_3,23.27422532,yes,
6272,53,9.018507387,BC_5,12.28197792,,21.19188709
6273,53,9.288781801,BC_10,18.22427008,yes,
6274,53,9.344538819,BC_10,16.43548767,,16.98439959
6275,53,9.524513721,BC_2,23.56160608,,9.525443343
6276,53,9.545518104,BC_3,17.55684808,,31.22733533
6277,53,9.588643878,BC_7,15.42503115,,11.708822
6278,53,9.771258442,BC_8,17.06214608,yes,
6279,53,10.24247978,BC_1,11.08185374,yes,
6280,53,10.34542113,BC_6,14.295098,,33.11018169
6281,53,10.36228495,BC_8,12.88624623,yes,
6282,53,10.38893278,BC_3,19.81773763,,27.83446556
6283,53,10.70179117,BC_5,15.90474503,,38.00220451
6284,53,10.8968335,BC_9,28.8352892,,25.56322646
6285,53,11.08351576,BC_4,14.7427071,,17.79133805
6286,53,11.30066119,BC_2,23.0447558,yes,
6287,53,11.3222141,BC_9,18.19746697,,13.27591193
6288,53,11.53568008,BC_6,14.45205881,,9.383740364
6289,53,11.70412379,BC_6,16.77904947,,12.66618571
6290,53,11.9691253,BC_10,13.18986061,,36.29866367
6291,53,12.02462229,BC_5,16.29574985,,45.51546928
6292,53,12.25671623,BC_5,12.18723013,,32.21037972
6293,53,12.3156904,BC_10,13.3079387,,13.78402171
6294,53,12.48588862,BC_9,17.45268598,,35.84270601
6295,53,12.61459838,BC_8,11.51296114,,32.90448538
6296,53,12.65454989,BC_10,17.82393887,yes,
6297,53,12.80277412,BC_7,14.58183827,,6.493734258
6298,53,12.85315393,BC_2,25.63807403,,25.27255676
6299,53,12.87841684,BC_7,13.68773844,yes,
6300,53,12.99555171,BC_8,15.9724406,,49.97563176
6301,53,13.0747663,BC_3,21.52247464,,13.77855384
6302,53,13.15991609,BC_4,20.12032469,,10.263529
6303,53,13.18221068,BC_10,15.79781536,,17.65758134
6304,53,13.39878319,BC_5,11.63858552,,9.227822963
6305,53,13.49320953,BC_3,28.78546477,,45.95185098
6306,53,13.49852455,BC_9,32.96033193,,18.85579068
6307,53,13.78007899,BC_10,19.54028489,,13.09513014
6308,53,13.81619283,BC_4,23.16065997,,16.95961274
6309,53,13.88147498,BC_4,9.991639832,,33.88996777
6310,53,14.15122052,BC_4,17.25591169,,8.523907841
6311,53,14.44933703,BC_8,16.80340155,,34.46154295
6312,53,14.56822459,BC_2,21.93444741,,51.60214819
6313,53,14.61527944,BC_10,14.34563276,yes,
6314,53,14.70711375,BC_1,12.58202485,yes,
6315,53,14.72579235,BC_6,20.76954292,,11.97398501
6316,53,14.7606984,BC_2,23.43104918,yes,
6317,53,14.84853192,BC_9,17.92372415,,17.4396877
6318,53,14.86187229,BC_4,13.31883992,yes,
6319,53,14.91621529,BC_5,15.01384953,,53.22833165
6320,53,14.91736725,BC_10,17.11855638,,10.22858178
6321,53,15.16413975,BC_6,11.14065891,,20.39302278
6322,53,15.19912568,BC_9,22.13823023,,15.71713744
6323,53,15.33604788,BC_10,19.81326235,yes,
6324,53,15.7538211,BC_8,19.71010201,yes,
6325,53,16.00114065,BC_3,21.28303809,,1.951305386
6326,53,16.02451386,BC_1,17.43949612,yes,
6327,53,16.08798811,BC_6,15.48432152,,22.58941664
6328,53,16.26974684,BC_9,33.9475885,,6.200615907
6329,53,16.59929502,BC_1,9.047330973,,37.51692697
6330,53,16.69170712,BC_10,10.18368526,,31.82977267
6331,53,16.81085506,BC_7,19.04770459,,34.74331538
6332,53,16.87350489,BC_5,12.29992852,,18.7028361
6333,53,17.04386267,BC_5,15.22160656,,36.81915117
6334,53,17.18086008,BC_8,17.09876692,,16.65450922
6335,53,17.4779566,BC_3,19.40435606,,39.69491514
6336,53,17.54541962,BC_7,21.16944423,,4.804640326
6337,53,17.61195709,BC_2,34.6079146,,29.88410922
6338,53,17.70282035,BC_1,13.883021,yes,
6339,53,17.87064348,BC_7,16.34036901,,30.44301511
6340,53,18.12752486,BC_6,16.96445198,,38.73902307
6341,53,18.2175782,BC_9,21.01090285,,38.68014907
6342,53,18.94559985,BC_2,25.78470654,,65.57749712
6343,53,19.09379243,BC_5,16.61903126,,23.60971528
6344,53,19.55336219,BC_6,18.32412803,,24.20363018
6345,53,19.57723682,BC_5,15.00013303,,20.3257572
6346,53,20.03947531,BC_3,16.60640751,,8.116221354
6347,53,20.75663634,BC_8,23.37332477,,25.24748569
6348,53,21.5739767,BC_3,29.05659534,,22.11457026
6349,53,21.62191549,BC_7,18.79410682,,19.73235352
6350,53,22.1073499,BC_9,18.76641264,,24.80014014
6351,53,23.37948776,BC_10,8.745724136,,14.55956987
6352,53,24.02048333,BC_4,19.90440429,,19.42905466
6353,54,0.260198879,BC_1,14.41223632,yes,
6354,54,2.920526297,BC_9,23.68505316,,16.55407778
6355,54,3.337529716,BC_10,17.49907643,yes,
6356,54,3.470964971,BC_10,14.97829348,,15.92101925
6357,54,4.257593824,BC_8,15.67510752,,29.95746721
6358,54,4.995772967,BC_3,18.14801955,,21.30688335
6359,54,5.2548071,BC_3,29.82632622,,14.6013219
6360,54,5.753058066,BC_1,20.36042652,,22.09705435
6361,54,5.830135016,BC_4,16.83443326,yes,
6362,54,5.96271408,BC_10,18.34519419,,42.32766473
6363,54,6.158040827,BC_2,24.56455696,,19.20402412
6364,54,6.216759382,BC_5,18.52704743,yes,
6365,54,6.236369953,BC_5,16.86259546,,49.72548367
6366,54,6.396390239,BC_8,17.66251686,yes,
6367,54,7.103807658,BC_3,23.49343173,,10.95720507
6368,54,7.396347223,BC_2,20.24087375,,28.38241261
6369,54,7.661828811,BC_5,20.6869331,,24.89264857
6370,54,7.802509251,BC_5,15.05880725,,33.84032969
6371,54,8.323791046,BC_1,15.90055942,,33.8796708
6372,54,8.470004529,BC_4,12.50277445,yes,
6373,54,8.668051471,BC_1,17.21367087,,27.5165353
6374,54,8.680200455,BC_1,20.60655666,,25.01333057
6375,54,8.969468501,BC_7,13.56153332,,26.25522877
6376,54,9.240775203,BC_5,17.44018107,,19.18108068
6377,54,9.576873692,BC_7,16.64669441,,13.69709942
6378,54,9.859073307,BC_4,18.20675704,,56.22777197
6379,54,9.954621377,BC_7,15.06116144,yes,
6380,54,10.38112982,BC_7,10.42453989,,17.9601027
6381,54,10.40302951,BC_5,19.28477353,yes,
6382,54,10.61781104,BC_5,17.50492672,,36.37453293
6383,54,10.76480007,BC_3,18.53772546,,28.02363551
6384,54,10.85435965,BC_7,15.86465665,yes,
6385,54,10.96950725,BC_9,27.90735096,,33.04994316
6386,54,11.00503889,BC_8,19.65703837,,23.21318707
6387,54,11.05330368,BC_8,18.44281099,,30.96311999
6388,54,11.12932238,BC_10,15.98854315,,48.39962396
6389,54,11.17230523,BC_9,18.50217459,yes,
6390,54,11.27797662,BC_4,16.24877967,,37.57635161
6391,54,11.66449489,BC_3,10.87852481,,14.28236414
6392,54,11.94826551,BC_9,18.01814744,,31.56772755
6393,54,12.01331235,BC_3,25.40017223,,13.74914712
6394,54,12.14518475,BC_6,20.0862304,,15.61047197
6395,54,12.16220438,BC_4,17.8831064,,28.70338383
6396,54,12.17474186,BC_10,16.78943094,,34.55903754
6397,54,12.1766397,BC_1,15.44585993,,11.9745543
6398,54,12.2874943,BC_3,26.09615897,,15.91913513
6399,54,12.40596461,BC_4,15.05940941,,30.86077603
6400,54,12.40935098,BC_2,14.99684676,,20.56739706
6401,54,12.64220024,BC_4,11.41269299,,46.95451738
6402,54,12.64749686,BC_7,13.61763568,,54.78684588
6403,54,12.70556039,BC_7,15.82895381,,12.71539328
6404,54,12.72322688,BC_8,15.56492683,,29.15885887
6405,54,13.0552304,BC_7,15.04696285,,37.13610802
6406,54,13.06202914,BC_7,16.54681657,,48.23136799
6407,54,13.46568983,BC_4,16.7215239,yes,
6408,54,13.60896471,BC_5,18.59405839,,19.85939159
6409,54,13.64557512,BC_4,17.42320053,,41.47707834
6410,54,13.75413096,BC_1,10.82297788,,24.35816658
6411,54,13.8096852,BC_6,22.42044546,,24.81502347
6412,54,13.81230751,BC_2,10.15709625,,29.47132482
6413,54,13.83100863,BC_9,14.73860934,,35.36732398
6414,54,14.0240992,BC_3,22.85245741,,38.69268663
6415,54,14.14173558,BC_7,20.69560767,,33.37898245
6416,54,14.1710489,BC_7,20.66250763,yes,
6417,54,14.19494061,BC_5,14.64475304,,11.78564488
6418,54,14.26610205,BC_6,10.97367419,,10.76429189
6419,54,14.30818345,BC_6,13.92755683,,4.591979564
6420,54,14.49065274,BC_9,29.47117216,,18.24728453
6421,54,14.55377215,BC_3,13.31863106,,22.79264978
6422,54,14.74540131,BC_9,18.32408112,,8.258437434
6423,54,14.79154154,BC_9,20.18446901,yes,
6424,54,14.82056591,BC_10,16.98590812,,21.12680287
6425,54,15.26510239,BC_6,15.06555794,,16.55488591
6426,54,15.43099757,BC_8,19.23390286,,41.67194566
6427,54,15.67898812,BC_3,18.94228697,,29.36804299
6428,54,15.71225203,BC_2,27.01860536,yes,
6429,54,15.74294596,BC_9,24.62184534,yes,
6430,54,15.98661722,BC_2,19.77470605,yes,
6431,54,16.38360368,BC_10,12.62740874,yes,
6432,54,16.48127965,BC_9,33.33095303,,18.2685885
6433,54,16.79661411,BC_9,18.31022684,,9.868152117
6434,54,16.82418956,BC_10,18.9077654,,43.57423725
6435,54,17.53832401,BC_4,16.79583497,yes,
6436,54,17.93744764,BC_5,17.8939682,,27.12621735
6437,54,18.06955267,BC_10,14.97775086,,18.71831573
6438,54,18.47605365,BC_7,17.28697979,yes,
6439,54,18.47759581,BC_10,13.73145022,,20.8976802
6440,54,18.59152515,BC_6,16.68929678,,24.422597
6441,54,18.71279162,BC_3,25.05263326,,22.74595884
6442,54,18.75641511,BC_9,28.51070194,,15.79463014
6443,54,19.02460515,BC_3,32.57489563,,27.42030495
6444,54,19.14745155,BC_10,10.92560771,,20.69516055
6445,54,19.26027347,BC_2,29.04337835,,29.97457618
6446,54,19.26554999,BC_7,18.08795699,yes,
6447,54,19.41594841,BC_1,20.0252884,,39.63842287
6448,54,19.72922198,BC_4,14.75580637,,35.5754656
6449,54,19.80153366,BC_6,14.19986968,yes,
6450,54,19.82507214,BC_5,13.41223799,,23.14277706
6451,54,19.93169428,BC_10,16.0744245,,25.18734146
6452,54,20.11269536,BC_9,12.67244666,,10.32605533
6453,54,20.12845664,BC_4,14.30780062,,49.50949305
6454,54,20.75599115,BC_4,16.79195136,,22.35822061
6455,54,20.76646061,BC_10,18.37321337,,29.8736698
6456,54,20.77662185,BC_10,13.40407993,,24.1310462
6457,54,20.9044868,BC_5,13.22509072,,3.40908417
6458,54,21.35835502,BC_8,18.96541331,,13.55442859
6459,54,22.17569478,BC_7,15.65028734,,14.78148557
6460,55,2.415080776,BC_10,17.10144029,,28.55976077
6461,55,2.723054718,BC_7,9.161414361,yes,
6462,55,3.652118176,BC_10,14.62186189,,30.68137914
6463,55,4.090370508,BC_2,31.28976464,,31.28938899
6464,55,4.182450043,BC_10,16.85928088,yes,
6465,55,4.287470756,BC_9,22.45851954,yes,
6466,55,4.59983768,BC_5,14.02379386,,6.133076568
6467,55,4.929973369,BC_7,16.07080171,,5.43988794
6468,55,4.954345544,BC_1,13.19679943,,19.16642971
6469,55,5.057685282,BC_2,22.39676973,,4.107275697
6470,55,5.781024611,BC_5,18.26421624,,11.62504738
6471,55,5.801041422,BC_4,16.90787137,,54.47179695
6472,55,5.909309355,BC_2,24.0502101,,21.84346902
6473,55,6.451477863,BC_8,15.41149698,,15.93962821
6474,55,6.740862192,BC_2,19.73541126,,14.50421185
6475,55,6.744185434,BC_2,20.73920954,,12.44619889
6476,55,7.075946895,BC_10,15.0237603,,20.96867645
6477,55,7.236213794,BC_7,15.43649804,,22.27409322
6478,55,8.0011291,BC_1,17.38315857,yes,
6479,55,8.007156653,BC_9,25.75870291,,20.30087825
6480,55,8.069167036,BC_4,17.62588692,,9.161128262
6481,55,8.147170723,BC_5,15.64371044,,14.57528116
6482,55,8.171908976,BC_4,15.93040536,yes,
6483,55,8.469936637,BC_5,15.41690608,,27.90723905
6484,55,8.516189089,BC_6,13.88256685,,20.73718791
6485,55,8.769578179,BC_9,7.101565083,,24.20841863
6486,55,9.113934173,BC_4,16.53464735,,13.99026982
6487,55,9.162761597,BC_4,15.77444474,yes,
6488,55,9.547547205,BC_10,16.73861667,yes,
6489,55,9.551505829,BC_3,26.46524208,,19.3171556
6490,55,9.606750716,BC_10,19.27146679,,26.96036045
6491,55,9.656090923,BC_9,17.5324644,,16.03655332
6492,55,9.778375334,BC_5,16.15519317,,25.27598892
6493,55,9.884647939,BC_9,20.2370526,,29.52320351
6494,55,9.936028851,BC_10,10.63402907,yes,
6495,55,10.16952195,BC_9,28.71252553,,11.86891006
6496,55,10.30197291,BC_3,23.97279587,,15.48473978
6497,55,10.35913496,BC_6,18.80258411,,35.15791592
6498,55,10.47007969,BC_10,16.11646041,,40.12668383
6499,55,10.77821837,BC_9,26.96462234,,46.49247177
6500,55,10.81061024,BC_6,14.37747337,,21.8356181
6501,55,11.05069196,BC_5,14.16653215,,13.21117962
6502,55,11.05226792,BC_4,13.81384748,,9.861571679
6503,55,11.06932478,BC_9,16.66428065,,17.28779516
6504,55,11.14448535,BC_7,13.89948643,,20.39837045
6505,55,11.26403126,BC_5,21.01302727,,37.43594386
6506,55,11.49664825,BC_10,20.40973339,,8.897660327
6507,55,11.49690196,BC_8,13.2743302,,37.18073569
6508,55,11.54612858,BC_4,14.02346724,,15.77159772
6509,55,12.01718582,BC_7,14.65962484,,36.1673243
6510,55,12.03385198,BC_2,22.09432884,,24.77173071
6511,55,12.05030647,BC_9,22.92646411,yes,
6512,55,12.15784145,BC_8,16.74172786,yes,
6513,55,12.22745001,BC_2,24.04181771,yes,
6514,55,12.59791265,BC_7,16.50057892,yes,
6515,55,12.87661632,BC_7,15.5417405,yes,
6516,55,12.89934363,BC_10,16.54961964,,28.17248516
6517,55,13.19678865,BC_7,13.86549796,yes,
6518,55,13.69974899,BC_8,18.95696791,,13.02892048
6519,55,13.72732013,BC_10,12.03906577,,20.43418142
6520,55,13.77013648,BC_8,12.4442895,,7.050340399
6521,55,13.866403,BC_7,17.81774028,,21.67655228
6522,55,13.87421962,BC_4,17.04612116,,15.34383346
6523,55,13.97160962,BC_2,21.57419154,,16.25592464
6524,55,14.01897241,BC_7,11.552862,,32.15421608
6525,55,14.06922501,BC_4,18.12062419,,24.02057595
6526,55,14.15501652,BC_5,10.7670979,,12.88142958
6527,55,14.27144577,BC_4,17.91641662,,10.15585459
6528,55,14.52180437,BC_4,19.06131914,,35.60252531
6529,55,14.67978304,BC_6,14.84705242,,41.40720232
6530,55,14.75685617,BC_7,19.92467847,,8.43222157
6531,55,15.15950511,BC_7,20.26906368,yes,
6532,55,15.27404373,BC_9,18.77424817,,11.06497858
6533,55,15.40703237,BC_10,13.90057834,,9.48977896
6534,55,15.43105409,BC_5,15.71870199,,42.07333877
6535,55,15.43625322,BC_10,12.14127601,,6.785476836
6536,55,15.61682007,BC_10,19.87488911,,11.61345544
6537,55,15.92295415,BC_4,17.34207809,,15.26853848
6538,55,15.92723959,BC_6,10.36007986,,33.43012431
6539,55,16.00650599,BC_8,13.77774399,,55.29331553
6540,55,16.31910814,BC_8,19.17806327,,14.56783459
6541,55,16.4224134,BC_7,16.21757895,,27.62194074
6542,55,16.4947255,BC_10,14.33839877,,30.23049458
6543,55,16.62932079,BC_7,15.09870161,,37.37252111
6544,55,16.65043319,BC_5,13.1940659,,42.17193433
6545,55,16.77267308,BC_2,24.81013934,,12.27589466
6546,55,16.83728308,BC_10,16.37489149,yes,
6547,55,16.96258959,BC_9,28.1148722,yes,
6548,55,16.99658539,BC_5,17.05490851,,30.08658981
6549,55,17.52319071,BC_6,20.20190298,yes,
6550,55,17.81329457,BC_4,14.74224826,,16.99901052
6551,55,18.05326022,BC_10,18.1091938,,17.58828609
6552,55,18.25390852,BC_10,10.55233372,,25.69721799
6553,55,18.50594658,BC_7,19.51111581,,20.00299365
6554,55,18.59239124,BC_10,16.1688312,,29.25030932
6555,55,19.36000362,BC_7,13.25114757,,12.2899303
6556,55,19.36260066,BC_5,15.45308821,,17.41831684
